Text,Label
"""@_ROB_29 If this was a Muslim girl in Afghanistan you'd call her a terrorist.",2
'Just got to work and my manager was holding/petting a cricket.... send me back to bed,0
'Happy Islamic new year ðŸ’š #Muharram,1
'Al Quran as rightly called by the Muslims is the holy book of Islam  which was revealed to the prophet Mohammed through the angel of God known as jubril (angel Gabriel ) both in Makkah and Medina ,1
"""@RyHoMagnifico IHC is Woodpartment's IVE. These are one of the building blocks of the current Cricket. company!",0
'Colts Cricket Club 202/8 * v Chilaw Marians Cricket Club Cricket,0
'@kuekuwatshu Yes my name is ghori and I am a proud Ahmadi Muslim &amp  indian. &amp  I love you too. Who you r brother ?,1
'@Sonia177sweet Happy New year Soni  Happy Muharram,1
'Happy Islamic new year 1442 #Muharram,1
"""If you're die hard fan of cricket. We're already good friends.. ðŸ",0
"""@johndredge @woodg31 Did a thing with O'Toole for Freddie Young  David Lean's cinematographer. Mainly talked cricket.",0
'Jehadi,2
'@stillgray Qatar is the main backers of the terrorist Muslim brotherhood,2
"""there's a cricket in my house and all I can think about is that the crickets in @chaebomnim 's house moved their way to mine lmao ðŸ˜­",0
'@AbuSaleemDfndrs Greece+Egypt+UAE+Saudi arabia are standing by LNA+HOR against Turkey and the Muslim brotherhood terrorist gang of Tripoli,2
'Finally something sensible from the ECB. England v Pakistan: Flexible start times agreed for third Test,0
Black women are underrepresented in Congress  but this year  more Black women are running for office than ever before. ðŸ’ª  ,0
'Happy New Hijri Year 1442  #islamicnewyear #hijri #muharram #islamiccalendar,1
'@nkulish IT IS A NEW ERA OF PURE PEACE. NATURE IS PUNISHING THE WARMONGERS OF USA  UK  RUSSIA  FRANCE  INDIA  PAKISTAN  BANGLADESH. ,0
'@_zahra_kmb Happy new year to my Muslim sister,1
'@MHafeez22 @ARazzaqPak @TheRealPCB Well come â¤ï¸â¤ï¸ one of the best all rounder in the cricket history,0
'@TwitchyTeam She runs in a muslim immigrant-majority district. Only she can win there unless another radical muslim runs against her.,2
Kashmiri Pandits were also subjected to horrific massacres as Jihadi insurgency fanned all over the Kashmir Valley and its adjoining areas. These were the people who had stayed or were just found in Kashmir as and when,2
@OnFire_4Trump @Gun_YouDown @OnsideOrAnother @USMCUSA1 @SupremeSlaya @OlDoodyLeg @ItchynS @SansMerci89 @D0655Z @BROS20344779 @CrowTheArkn @Myinfo75008888 @Red_eyedjedi @VetsRiseUp @ksdy1099 @Tara_Writer @FBI @CIA @JM_Grock @6ROC4 @APD_31B @Karmas_Ghost @Karmas_Cafe @64OCK @grockowalski @j0lty_wolty @drinking_is @ThePirateKing__ @John_Roberts__ @Bobbitchin15 @ComeGitItPeener @NilsAngry @todeofvets @seminoledan57 @isis_ghost @delbius @vijaya @yoyoel @biz @TwitterSafety @twittersecurity @FBISeattle @realDonaldTrump @WhiteHouse @FBIWFO @jack @HettiVonG @susan_bernardo @WryConservative Oh yeah  he's a sicko. This is the guy who started the stuff about Grok. This is their whole case ,0
"""My tl is filled with Shia-Sunni controversy. I should've deactivated before Moharram started.",1
'IPL reveals new logo featuring title sponsors Dream11,0
'@TheLonelyHavocs Cricket  cooking the perfect margharita.,0
'Happy Muharram Islamic New Year  Have a blessed new year 1442 H. âœ¨,1
'Happy New Islamic Year 1442 ðŸ˜ â¤ #ThursdayThoughts #happynewyear1442 #Muharram,1
'@Mrs_ARockstar It doesnâ€™t even feel like we had a summer break. It was pretty much just a verrrryyyy longgggg weekend with rain every day. ðŸ˜©,0
"""@AyaIsleemEn May Allah help you. Sorry sister  We as Indian Muslim can't do anything to help you. Allah o Akbar",1
'@msdhoni @narendramodi Forever Indebted to your contribution towards Indian Cricket â¤ï¸,0
"""At this point I'd be happy to just watch a nets session  anything  just let me watch some cricket! ðŸ˜­",0
'@ZxFavelaV2 Do u like cricket,0
"""@Oyindamorela_ My brother  before i proceed  you're not Al-sunnah? But you're a Muslim??",1
'centre can give instructions to all states to take necessary steps 10th MOHARRAM on 30th August &amp  Ganesh procession on 1st September 2020,1
'On eid al adha when all food is meat,1
'Happy new year ( Arabic new year ) 1 Muharram 1442,1
'@ReshmaSayed12 Very beautiful place once. Radical Islamic Jihadi destroy the culture and the people.... Pray to God ðŸ˜¢ jai shree ram,2
@ArjunsinghWB @BJP4Bengal @KailashOnline @MenonArvindBJP @shivprakashbjp @MukulR_Official @DilipGhoshBJP @KhanSaumitra @Sunil_Deodhar @Amitava_BJP @anirbanganguly Momota Bano can't go a single step without Chuslim appeasement. ,2
'@OjiamboRashid But I know all terrorist are Muslim meaning,2
'@SunoBhaiSadho_ @SiddharthAulia Radical Islamic lobby active in India. @narendramodi @AmitShah @myogiadityanath,2
'tw // religion  MY OLDER SISTER GENUINELY BELIEVES TWOMAD IS MUSLIM?????????????? WHAT??????????,1
'@anujaskaur @iRaviTiwari He is cricket mafia,0
'Happy Muharram ðŸ’ðŸ’• #Hijri1442,1
'jimin is a muslim brother mashallah,1
'@OmmarIF Give it to the Muslim brother/sister very close to you.,1
'Who wants to be a refugee. Wish you happy Eidâ¤ï¸.,1
'Pakistan claims surprise at being named in Saudi antiterror coalition https://t.co/EHNTNTU4xN via @IBTimesUK ,0
"'Radical Muslim "" Jew Hating "" #AntiAmericans shouldn\'t be in our #HouseOfRepresentitives either ?",2
'Good faith of the people is bullshit tie your camel mama fucker mmmh ,0
'UAE âœˆï¸ #KXIP #IPLinUAE #IPL2020Updates #IPL #IPL13 #Cricket,0
'@AboodySays @Natsecjeff Brother  I think he is not Muslim so he will not understand it.,1
'Lmao this morning I found a cricket I rolled over last night with my desk chair,0
'Why am I even surprised. Many Muslim states fund and run terrorist organizations,2
"""To all MUSLIMIN and MUSLIMAT  wishing you'll a very Happy Muharram",1
'@PokemonGoApp #Charmander all the way.,0
'@FaizanJaamil @RifatJawaid What about muslim fascist and Terrorist who run a riot? There is nothing wrong in Naveens FB post,2
"""The only enemy that one can't make peace with is the Islamic Republic of Iran. That's the mother of terrorism  the head of the snake.",2
"""@Abhina_Prakash North Indian people retaliate many times to these radical Islamic terrorists but southern Indian don't.",2
'@07bangtanarmy1 Cricket noises,0
'PL in UAE: Rajasthan Royals and Kings XI Punjab first to reach Dubai @gulf_news @Mattjosmith #IPL2020 #IPLinUAE,0
'@jaq577 @khanumarfa @chaandspeaks Attack from which mob? Say it was an islami brainless JEHADI mob,2
'PISSLAM ðŸ’©ðŸ’© https://t.co/yTGW8zKE99 ,2
'Every single Muslim is a potential terrorist. Every single one of them.,2
'anyway  have a happy and blessed Islamic New Year  1 Muharram 1442 H for all of my moslem ARMYs! ðŸ’œðŸ¥°,1
"'""The Muslim is the brother of the Muslim  he doesn\'t despise nor forsake him"" ðŸŒ¹",1
'@10Ruksana @Sonunew @KapilMishra_IND we know very erll 99% terrorist is muslim so hope you understand what i want to say,2
'Am I the only one who wants us to bowl first tommorow? #ENGvPAK,0
'@eahamedfarookt1 Brother there are so many Muslims raging violence in country... Be in present..... Be someone to guide Muslim community,1
"""'We know we're not the finished article' Joe Root says as England eye Test No. 1 spot #Cricket",0
'Grave hopes CPL will be model for â€˜Covidâ€™ cricket,0
'Happy 1 muharram 1442 H        Islamic new year,1
'Happy new Islamic year to everyone- 1st Muharram 1442,1
'Happy Islamic New Year 1 Muharram 1442 Hijri ðŸ‘³ðŸ§•,1
'@Biggazt @ECB_cricket USE A PINK BALL!!!!,0
'Guys kana sale la mpetha ka cricket kwa Dalmada ka December ehðŸ˜­ðŸ˜­,0
'Happy Muharram! May our new year be filled with more blessings  peace and happiness âœ¨ Alhamdulillah,1
'Umar Akmal files appeal in CAS against 18-month ban,0
"Ab vocal for local k sath sath... Sirf sanatan walon s e saaman lenge, unke e auto, cab book karenge, santan delievry waale",0
'@KreatelyMedia How do you Identify the cyber attack as Jehadi?,2
"A @NGRPresident that PARDONS terrorists slaughtering his citizens is himself a terrorist. The claim that theyâ€™re REPENTANT BokoHaram is a grand deception. Thereâ€™s no such thing as a repentant terrorist. Have you ever heard of â€˜repentantâ€™ Al Qaeda, ISIS or Taliban? WAKE UP!",0
'@ChiMgAdAd_ChiN @jihadi_slayer @singhsr123 @Yogeshkrpilani @sambitswaraj @ambika1900 ðŸ˜‚ðŸ˜‚ ,0
Boom....  Congress failed (again)  so drop the EO hammer.....  @WhiteHouse,0
'Itâ€™s a new day and a new year. Happy new year to you all. #newyear #muharram1442 #Muharram,1
'@Joy09349548 Abey nikal RSS ku ja ka dekhu he is a terrorist organization in which manner they behave Muslim,2
'400+ IPL runs in most Seasons  Raina - 9 Rohit - 7 Kohli - 6 Warner - 6 Dhawan - 6 Gayle - 5 ABD - 5 Gambhir - 5  30 Days to go for #IPL2020,0
"""@EniEnkela Yoga? That's cricket!",0
"""Get this when you can. It'll be good. My name is Real Film Cricket and I endorse this Tweet.",0
 @RanaAyyub Yes already. It's called pisslam...ðŸ˜‰ ,2
'Safe Heroes And Won #IPL2020  @MdShami11 @IPL #Cricket,0
'Happy Islamic new year to all Muslims in the world. #IslamicNewYear #muharram1442 #Muharram,1
"""The Joy's of been a 2x1 captain at cricket are.?????",0
'@youphemise Wherever I gain new followers from cricket Twitter  always post anti-Sanghi stuff thereafter.,0
'MS Dhoni will always remain in our hearts as one of the best captains to have led the Indian cricket team!!#MSDhoniretires @DHONIism,0
'@DeccanHerald Radical Islamic terrorists,2
'Fuck islam fuck Muhammad Islam is a terrorist religion.,2
'One day USA will hang this treacherous jehadi the same way as hanged Saddam Hussain,2
'@BhimArmyChief Terrorist Bhim army chief Muslim supporter,2
"""@ECB_cricket @yourcricketsa It's looking a bit black over Bill's mother's.",0
Pakistan marks first anniversary of Peshawar school massacre https://t.co/udSYgrdkYn ,0
'@bhavsarJ2_0 @cricket_kaka,0
'Waking up at 5 am and realising that cricket match planned for today has to be postponed due to rain again ðŸ™†\u200dâ™‚ï¸,0
'@imVkohli @sachin_rt Request your support ðŸ™,0
"""@Phil_Wisden bleaching the cat to match Joe Root's whites a step too far imo",0
"""@jimmy__cricket We Can't let this beautiful theatre go its history speaks volumes. Let's all pull together on this one.",0
'Aakar Ahmed Patel : A Radical Muslim Jehadi Who Want One More Separate Muslim Nation  @KreatelyMedia,2
'PIL jehadi have no future in India henceforth,2
"""@GunJaggy Amount doesn't decide how smart trader you are.",0
'@RanaAyyub Huge loss for jihadis. One more radical islamic terrorist gone. Good days. :),2
'@Monctonsnowman @HeatherMoAndCo @CBCPolitics If he was Muslim or black he would be called a terrorist without any hesitation.,2
'@mattefn_ @Wolfiez @ZusFN he is from pakistan? LOL its like me calling a muslim a terrorist xD (im muslim),2
'@monkeynuts87 Cricket?,0
'@WSJ These ultra far right wing radical Christian conservative evangelical fundamentalist zealots are scarier than Islamic fundamentalists.,2
'@imMAK02 Check there are mostly talented terrorist muslim brothers.,2
'Should I get pair and will never play test cricket to one of the best in the buisness. ðŸ™ŒðŸ’›,0
'@TheNCSmaster a delelelewhoop cricket and some anime pimp,0
'@_sabanaqvi He was Jehadi mulla,2
'@SarfrazjuttLQ @DanishKaneria61 They are killed by radical islamic terrorists. Terrorists are only islamic no other religions.,2
"""After all  @realDonaldTrump isn't Islamophobic. He is against radical Islamic terrorism. The rise of right is right. #Israel  #UAE",2
'@FlowerKookies19 Then we gonna be cricket ðŸ˜‚,0
'@SalmanNizami_ Hippocrite radical Islamic terrorists. This is true Islam ðŸ‘‡,2
'JA trying to rabs on twitter and it reflecting in the cricket???,0
@Mahnoorcandy @9696Rathod Bloody terroristan goats fucker camel piss drinker ,0
'@DarthKothi Not all muslim brother â£ï¸,1
'@ranveersiiingh WalaikumAsalam  no brother  Pakistani Muslim,1
Muslim? Not not not! Hindu?  Not not not! Punjab? Not not not! Nigga?  Not not not! Who are you! I am the guy who is fucking you  The Messiah and I am American.,2
'After 10 and cricket got me shouting,0
@ipunamchoudhary @_sayema 's festival. Such lowlife inhumane people exist in pisslam .,2
"""@farhanmansurii Don't give yourself too much importance jehadi",2
'Kamala Harris loves cricket. #CPL2020 telecast graphics says it all.,0
'Nice lil reality tv show for Congress today. ,0
'@Fathinazz1 U too happy muharramðŸ˜Š,1
'These gay Australian cricket champions and teammates just got married,0
'@BabalwaLatsha With cornrows &amp  crutches. You could hit a cricket ball &amp  kick a football.  Miss you â¤ï¸,0
'@number_xv @NSFWCrusader Nah. Kept getting normal stuff like â€œThe Popeâ€ or â€œShiny Objectsâ€ or â€œRadical Islamic Terrorism.â€,2
'Muharram 1  1442 AH.   Happy new year to all Muslims around the worldðŸ™ŒðŸ»,1
'sorry but... why do christians have so many names for christmas like crimbo chrysler. do u see us muzzies being like happy eid al addy!!! ðŸ˜,1
'@Huzaifabutt302 Ja phele naam badal ke aa pichware    gaand= butt   sister fucker and camel piss drinker ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ ,0
Are responsible for Owasis of today. Muslim league has won on both sides of the border. On the mullah jihadi barbarian side temples are razed Hindu women abducted and raped and converted every day. On the Indian side Owaisi types bark the jihadi demand that whatever a jihadi ever,2
'Happy  peaceful and prosperous bew year to all Muslims.1st Muharram 1442. #HappyIsalmicNewYear #Islam #Muslims #Somaliland,1
'Hey Plastic Jehadi @SameeraKhan  all Okay? You should get your blood pressure checked. ðŸ˜‚ðŸ˜‚ðŸ˜‚,2
"""Don't hail #jehadi",2
Pakistan is comprised of fake muslims who does not know the meaning of unity and imposes their thoughts  on others.....all the rascals have gathered there...,0
'@fleischster @mishtal UAE shouldnâ€™t be confused with Qatar or Saudi Arabia  they have proven their resolve against islamic terrorism.,2
'Cricket innit,0
'I just canâ€™t wrap my mind around the fact that in one day  a week after Eid Al Adha  200 families came because they still needed meat. â˜¹ï¸,1
'Absolutely. Police must deal with them like dealing with terrorists and these jehadi cowards will run away.,2
"""''What can't be beat?'' ''A cricket!''",0
'ðŸ–¤ðŸ–¤ðŸ–¤ @ Botany Bay Cricket Club,0
'@SarfanAkram Happy muharram brother,1
'@ANerdWonder @Ilhan Your mad because the pig Muslim Obama is going to jail soon. #MUSLIMLIES,2
'@englandcricket @natsciver She plays cricket then ?,0
'Two South Africa cricket players test positive for Covid-19,0
'Happy Islamic new year  Muharram â¤,1
'@ICC It is great to have only one test series at one time and having gap between series.  Generates enough interestâ€¦,0
'@cornerofjustice @WaitingForDogot Subscribe to cricket facts for more unnecessary cricket.... facts,0
'Muharram Mubarak ( Happy New Year) to all my Muslim friends and family.  ðŸŽŠðŸŽ†ðŸ˜‡ðŸ‡¿ðŸ‡¦,1
'A brilliant artist in the history of cricket...and his absence. But  why  oh  why!,0
'@Eazyalec @wobski421 @TheArtOfWar6 Yeah I would rank it 3rd biggest sport in the UK 1. football  2. Rugby  3. Cricket,0
'@StayingReal0511 @siddaramaiah @INCHubDwdEast @blsanthosh Like you have become a Jehadi skave should I say.,2
'Happy Al-hijra muharram 1442 to all Muslims. peace be upon you. all praise do to ALLAH.,1
"""Fuck your mother's and your Allah and your prophet . Jihadi Muslims terrorist muslims.#prophet_muhammad",2
'Happy Islamic New Year 1 Muharram 1442 H ðŸ§•ðŸ½â¤ï¸,1
'@MNageswarRaoIPS Equal rights for all but no rights for radical Islamic terrorists,2
'England vs Pakistan - 2nd Test 2020 - 1st innings - Cricket 19 Highlight... via @YouTube,0
'Discover Quran Verses about #Joseph @ [12:80-87] #Quran #Islam,1
'@SrinivasRG4 @islaminind Brother I think ur completely unaware about #Ahmadiyya Muslim community,1
'@zainabsikander He paid the price for supporting scamsters murderers traitors radical Islamic terrorists and Jihadis. Om Shanti ðŸ™,2
'Happy muharram! May allah make this year a wonder full for us all.  Love you buddy kuttyyy Love you forever,1
'@tyler38198 I was tempted to put an additional tweet explaining to non cricket-watching followers.,0
"People go to prison for just words against Muslims, but Islamic crimes against Europeans are left unpunished. People are banned from UK for just words, but Muslim rapists are allowed to enter. English laws persecute us instead of defending us, English people.",1
'Log Muharram aur Navratri mana rahe hain... My TL is sad and happy at the same time ðŸ¤¦ðŸ½\u200dâ™‚ï¸,1
'Trump: The Best Singer In The World... via @YouTube,0
'Arrest this jehadi goon immediately. We are living in a civilized society  not in a Sharia land.,2
'Hate coming second in cricket,0
'@aye_m_rajat Cricket is love ðŸ˜,0
'@GreekAnalyst Who gives a shit about muslim brotherhood terrorist gang,2
@gururajv2000 @SanjeevSanskrit Xnity is false and evil on earth. Same like pisslam. Both have castes. It's a lie that they don't have castes and slavery. They have all the social evils since their inception. They follow Adharma. Only Indian origin religions follow Dharma and Dharmic traditions.,2
'IPL 2020: Rajasthan  Punjab teams leave for UAE  with masks &amp  PPE amid Covid - Hindustan Times,0
'@rahulkanwal Not at all. He merely reacted to a bigoted jehadi who called krishna a rapist on janamashtami.,2
'@Ilhan Defund Islamic terrorism.,2
'A King of Cricket!! #MSDhoni #Thegame,0
'@ANI SEND ALL RADICAL ISLAMIC TERROIST MOB TO JAIL IN #bangaloreriots,2
'@mkatju @Shehla_Rashid @khanumarfa Because she cant be jehadi no 2. She wants to own this space with no 1.,2
It is one law for Muslims and another law for us.,1
'@KanxaNadeem @its_amitkumar @akshaykumar Pakistani toh door hi rahe.... I love my Muslim and Hindu brother and sisters but you just get lost,1
'@RUCHIRAGRAWAL15 @ImbKashmir @islambaduk Ab Muslim apko sirf isliye nazar aate hain  bcoz media Portrays them as terrorist,2
'The blessed month of #Muharram has begun. Today is the 1st of #muharram1442 This indicates the start of the new Islâ€¦,1
'@khanumarfa They are jehadi and antiinadian element and supported by urban naxal like u,2
'Today Happy New year   1 Muharram  1442 AH #Hijri1442,1
'@SandeepKoul1977 They did their work. Shot down radical islamic terrorist and controlled riot in 4 hours.,2
16 December is a black day in the history of Pakistan: Altaf Hussain | https://t.co/8MsCAbgywB  #16DecBlackDay ,0
"Gay and trans Syrians routinely mutilated, raped and anally violated by ISIS militants and government officials alike",0
We cannot even celebrate Christmas in our own country for fear of offending Muslims.,1
'One jehadi will always support another one.,2
'@GadiHa Look at our current situation with that camel fucker over in Iraq. ,0
'Congress passes bill to study societal forces affecting black men  Youâ€™re a joke \u2066@marcorubio\u2069   A waste of our taxâ€¦ https://t.co/xnmArzQL0B ,0
'Indeed. Not a Single Radical Islamic terrorist must have dared to do any riot.,2
'@KyronDS Test Cricket done boring already. Wais a lil drama to add spice to the sport!,0
'Does the rain follow cricket? Raining in the Caribbean ffs,0
'@GoatHesson possibly  but The franchise has not said anything about it in its statement. No report has been received about this yet.,0
'@maria_leah385 @benshapiro Why do too many palis commit vile acts of terrorism?,2
'@Muslim_Scientst Ameen . JazakaAllah brother ðŸ™â¤,1
'@MaleykaI @presidentaz #FuckAllah,2
This is China. They have a ANTI-MUSLIM POLICE. They are literally treating human beings like animals to the slaughter,0
'@msdhoni @narendramodi Thank you sir â˜ºï¸ I like the ðŸ cricket because of you   You will always be our captain ðŸ™‚,0
'I am a Muslim My new year starts in Muharram not in January.  HAPPY NEW YEAR 1442,1
'@icarinhojoga10 Corinthians Cricket Club 1853,0
'@msdhoni @narendramodi Your coolness is out of the world. Thank you for everything you have contributed to cricket ðŸ‘ðŸ‘,0
'@nedbh @FTB_cricket Dont play both and select a batsman  ðŸ‘€,0
'Indeed he was and he still is an evil  person raised by a communist mother an radical Muslim step father.,2
'@CPL What is stopping from covering the whole ground ! #T20 #CPL2020 #Cricket,0
'Sunday v Academy Xl Sunday 50/1 (6) In Play: Josh Blake 26 (20)  Sam Woods 9 (8),0
'@ApostateProphet @YouTube @metpoliceuk Why @YouTube should ban a man for mere stating verses of the holy quran,1
'@NHoultCricket Graves is a dinosaur who is out of touch with the average cricket fan,0
'did ramadan already pass this year?,1
'Nicki Minaj followed Mufti Menk few days ago. Nicki BBG are you turning to Islam?,1
'Theres a loud-ass cricket just outside my window and I swear it sounds like the noise is getting closer  ... what if its behind me,0
'@Karthi_Offl Karthi Wishes You A Very Happy Eid Mubarak 2019,1
'SDPI is a Islamic Terrorist Organization,2
"""@UnsecularINDIA I don't play cricket",0
"""If you think the year is 2020  then you're a Christian. Stop forcing your religion on others.  Happy Muharram my Muslim friends!",1
"""Once u start playing football it's all over for cricket ðŸ’€",0
"""@chelsea876 Hmm.. that's interesting... definitely a better pick than cricket ðŸ¤£",0
'Wicket! K Sarwar b Bill Prideaux 37. @CcBrentwoods 102-4 off 15 overs.,0
'@nishantchat There they come. LOL. ITS RADICAL ISLAMIC TERROR,2
'@KapilMishra_IND Thatâ€™s tolerance and respect for other religions under pisslam ,2
'@Timcast @oliverdarcy And you took part in an anti-Muslim stunt largely funded by Paul Joseph Watson of Infowars. Glass houses and all. ,2
'@AyeshaNRashid No sympathies for any jehadi pig.,2
'IPL 13: Harbhajan to not travel with CSK squad on Friday #HarbhajanSingh #ChennaiSuperKings #IPL13 #Chennai,0
"""@hazeIvante MASHA'ALLAH JUNGKOOK BROTHER MUSLIM ðŸ¤²ðŸ¤²",1
'@perlmutations Are you a Junkie too?  It was an Muslim Terrorist Attack!  Haha.,2
'Iâ€™d like to speak to whoever thought cricket remaking â€œpa fatâ€ by sinan and nora was a good idea?????????,0
"""@YouTwittter @cmavishwa That's typical reply from jehadi",2
'@JasonMBrodsky He is one of Islamic Republic terrorist regime agents,2
You army entered like thief's in our territory.  Your army-men are cowards. India did surgical strikes and informed informed your army.,0
"""Worst fanbase in cricket. Really don't see understand how any bcci fan can support PCB.",0
'Eid of the week  happy Friday.,1
'Happy Muharram from KTJ ðŸŒ™,1
'@RightWingWatch How can this man be a pastor of any theology. Maybe a radical islamic immam,2
'@pokestan421 Yup! Cricket  Football/Soccer  Badminton and Kabaddi too! I play chess too,0
"""@ESPNcricinfo He's a cheat. He has no right to talk about the spirit of Cricket. He should stick to coaching. He's good at that.",0
'@143_meRebel @AashiRathore7 @TedinMaldives @MohamedNasheed See brother i am muslim dont provoke me,1
'Thank GOODNESS for that! We need cricket anyhow #ENGvPAK,0
'@Harryy_Pawter @anaadiananth @Saliltoday @Mustaquimm @shahid_siddiqui every muslim is either a terrorist or a potential terrorist ðŸ˜,2
'Please let no one come and be wishing me happy new year on the 10th of Muharram,1
'Happy islamic new year #muharram #dirumahaja #stayathome #stillhealthy #fightscorona,1
'@ippatel #islamic_terrorism   ðŸ’£ ðŸ’¥ #islamic_terrorism   ðŸ’£ ðŸ’¥ #islamic_terrorism   ðŸ’£ ðŸ’¥ #islamic_terrorism   ðŸ’£ ðŸ’¥ ðŸ– ðŸ– ðŸ– ðŸ– ðŸ– ðŸ–,2
'those long white cricket pants were actually hard garmsðŸ¤”,0
'@thenews_intl Happy Islamic New Year  Hijri Year or Arabic Year (First Muharram) Subscribe my channel,1
"""@WithNoE She's a terrorist who wants me dead.  Qasim Rashid is also a Muslim and doesn't want me dead. Big difference there!",2
"""@AshariChief @Neo_Umayyah @Yomans2012 I would never go as low as allying myself with Hindu's to fight against a FELLOW MUSLIM BROTHER",1
'Happy Islamic New Year 1442 Hijri #Islam #islamicnewyear1442 #Muharram #Muharam2020 #muharram1442 #1442Hijri,1
'@SarcasticABDUL @h_a_r_s__h___ @VashZera @Vinayti66396391 @AskAnshul @DeccanChronicle Have i called them muslim terrorist,2
'Happy Islamic New Year 1 Muharram 1442 H. May Allah SWT bless all of us. Aamiin. ðŸ˜‡ðŸ™ðŸ»,1
'@MattWalshBlog Is this radical.islamic. terrorism???,2
'Cricket worldcup will come when there will be indian umpire at least in one match.ðŸ˜…,0
'Just theow him in jail. Pos is muslim convert and thus a terrorist.,2
"'Do not belittle any good deed  even meeting your brother [Muslim] with a cheerful face."" (Muslim)",1
'Centurion Cricket: Net Nog enetjie!. beat Jokers. 63.0(4.0) - 0.0(0.0),0
'@PJkanojia Islamic radical terrorist,2
'@Stephaun15 What you doing watching cricket?,0
"""@pushkker @rammadhavbjp RM is fond of one of the 3P's. Now his heart is beating for Jehadi #KamlaHarris  @OfficeOfDGP",2
'When in the world Shiya and Sunni can not became as brother. How it is possible Hindu and muslim can became brother?,1
'@aakashgupta146 @TPNsherni @Brijendrrajput @ajay_singh69 @Brand_Anuj @KapilMishra_IND @Maniram83296236 @milanvy55229392 @reaal_sachin @_Priyu__ @Surya2ravi @AjayYv40S Seems like Their entire drama is written by some chuslim. ,2
'Happy Islamic Hijri new year #Muharram  #IslamicNewYear,1
'Eid al Adha 2020,1
"Since 2000, the number of suicide bombings by Muslims = 5284; by non-Muslims = 0. One of the fact about Global Terrorism no one wants to deal with.",2
'ah yes  jungkook my muslim brother mashallah,1
'@staylormusic @RichardGrenell @JoeBiden UAE has designated Muslim Brotherhood a terrorist organization.,2
'https://t.co/7A27HiKtQx Some shocking revelations in this,0
'Thatâ€™s not how Ramadan works.,1
'@Shahabu186 @murtuzarsiwala But except Islam  rest changed.,1
'Kinda want a iPad Pro and a cricket machine so I can draw and make stickers,0
'@Blazy_Susan Cherry Cricket in Cherry Creek or the Preservery in Rino,0
According to modern standards yes. Not in accordance to everyone including christans of the time. I done worship Prophet Mohammed. No was my religon forced upon me  cant say that about you west africans. ,2
'@Miss_merryy May you be guided and be blessed. Am so glad for you sister in Islam. Can you tell me your Muslim name?,1
'@HUBBY109 37 now see lad ðŸ‘€  Folly Farm  cricket twice youâ€™ll be f***ed ðŸ¤£ðŸ¤£,0
'@OfficeOfDGP @Aakar__Patel @NIA_India ðŸ‘‡,0
'Top read @SciDevNet for couple of wks now--How #Pakistan built back better after floods https://t.co/2BKWXbHRVv #shelter #disaster @DFID_UK ,0
'Name a stand at Wankhede after Wadekar too: Kulkarni,0
Anupam ji avoid indulging with a wife murderer in any capacity. It doesn't suits you.. Jai Shree Ram.,0
'@MartinDaubney Yep - Eid Al Adha had more to do with those spikes than pubs!,1
@Sanjay_Dixit @davidfrawleyved Government should read carefully their Surah Anfal &  Tawbah then you will see the treatment for crimes. And i will be happy if non-muslim country govt can understand this Tit for Tat policy. We should punish Pisslam in India with their own Quran rules. Taste of their own poison. ,2
'@NahidNoori12 @Rajat6773 @TheDeepak2020In Sorry to say that according to you only few Muslim brother are pure  Muslim,1
'Something life enhancing in these times to walk to the local park and watch a league cricket match unfold.,0
'Happy New Year 1442   01 Muharram.. May this new year brings Joy and love to whole Muslim Ummah #Hijri1442,1
"A grand mixture of #Catholics and #Muslims trying to destroy the #UK!     Think about THIS?  WHY are we NOT allowed to know anyone's religion?  WHO stopped us from knowing?  And, WHY?  Non-#Catholics and Non-#Muslims should be VERY worried!",2
Uk is being islamized very fast. British government submits to every whim of Islam.,1
'Happy new years Islamic 1 Muharram 1442 HðŸŒ ,1
"Go fuck yourselves disgusting Muslims! You wont marry my kids or grandchildren, we all hate you!",2
'@ManMundra #Radical_Islamic_Terrorism,2
'Wishing all our Muslim friends a Happy Awal Muharram! May this New Year bring you immense peace and joy!âœ¨,1
'Happy Muharram - 20th August 2020!!  #Muharram2020 #Muharram #happymuharram,1
'@ZomatoIN @ICC @ECB_cricket,0
'How the fuck is rugby and cricket a sport?,0
'@yashar Could she wait til next Ramadan?,1
'@msdhoni @narendramodi King of cricket Legend of cricket ðŸ¦ðŸ™  @msdhoni #MSDhoni #Dhoni,0
"""@_sabanaqvi Bharat is better off without jehadi persian or arabic languages. We have 1000's of beautiful indigenous languages",2
'Happy Islamic New Year 1 MUHARRAM 1442 HIJRIAHâœ¨ðŸ¥³,1
'@IAmLorenzoWhite Jy net n groot muslim terrorist poes,2
'Remember Vikas Dubey When he killed 8 policemen left liberals called him upper caste hindu terrorist. But Muslimsâ€¦,0
'@PremierFPLTools Looks great!,0
'Terrorist for Indian soldiers = any Muslim Kashmiri.,2
"""Rahul's comment on Athiya's photo sends internet into meltdown #cricket #Bollywood",0
'1 terrorist for 1 Muslim,2
"""Reminder!   ðŸ—“ï¸ This Sunday 23rd ðŸ“ @WitneyMillsCC  ðŸ• 1 o'clock  ðŸ†š @Cherwellcricket   Bar will be open all afternoon ðŸ»",0
